Tarih,Saat,GERÇEKLEŞEN ÜRETİM,PLANLANAN ÜRETİM,GERÇEKLEŞEN TÜKETİM,PLANLANAN TÜKETİM,PTF (TRY/MWh),PTF (EUR/MWh),PTF (USD/MWh)
2022-07-09,12,22837.67,21569.56,28409.35,26233,100.0,5.68,5.79
2022-07-09,13,23419.08,22029.51,28812.95,26606,100.0,5.68,5.79
2022-07-09,14,24083.67,22805.12,28971.8,26875,100.0,5.68,5.79
2022-07-09,15,24728.69,23423.02,28825.51,26859,125.0,7.1,7.24
2022-07-09,16,25567.74,23325.39,28604.29,26818,300.0,17.05,17.38
2022-07-09,17,26542.28,24831.8,28357.75,26798,1750.0,99.44,101.39
2022-07-09,18,28167.71,25890.81,28716.88,27276,3650.0,207.4,211.47
2022-07-09,19,29519.64,27127.7,29529.11,28722,2379.99,135.24,137.89
2022-07-09,20,31343.72,28508.87,31343.76,29789,2500.0,142.06,144.84
2022-07-09,21,31706.34,28493.9,31706.34,29460,2999.99,170.47,173.81
2022-07-09,22,30957.47,28075.11,30957.47,28917,2500.0,142.06,144.84
2022-07-09,23,30118.58,27375.65,30118.58,27888,1300.0,73.87,75.32
2022-07-10,00,28675.21,26204.55,28675.21,23531,2128.0,120.92,123.29
2022-07-10,01,27218.2,24909.45,27218.2,22248,1514.64,86.06,87.75
2022-07-10,02,25997.56,23430.06,25997.56,21291,2340.0,132.96,135.57
2022-07-10,03,25309.15,22717.21,25309.15,20642,1400.01,79.55,81.11
2022-07-10,04,24667.07,22742.22,24667.07,20312,1499.99,85.23,86.91
2022-07-10,05,23413.72,21666.19,23413.73,19909,1800.0,102.28,104.29
2022-07-10,06,22621.53,21124.06,22707.18,19219,250.01,14.21,14.48
2022-07-10,07,22525.82,20550.63,23581.7,19732,550.0,31.25,31.87
2022-07-10,08,22915.44,21696.69,25307.04,21406,99.95,5.68,5.79
2022-07-10,09,23468.06,21718.15,27073.87,23318,100.0,5.68,5.79
2022-07-10,10,24095.17,22308.55,28575.58,24759,249.99,14.2,14.48
2022-07-10,11,24460.82,22807.4,29368.31,25669,249.99,14.2,14.48
2022-07-10,12,24775.91,23114.61,29831.99,25983,250.01,14.21,14.48
2022-07-10,13,25189.5,22956.89,30242.57,25957,250.0,14.21,14.48
2022-07-10,14,25085.9,22999.77,29854.22,25742,438.0,24.89,25.38
2022-07-10,15,25368.8,23227.53,29446.01,25543,750.0,42.62,43.45
2022-07-10,16,26164.96,23757.36,29250.29,25248,1500.0,85.23,86.91
2022-07-10,17,27226.13,24611.45,29097.6,24975,500.0,28.41,28.97
2022-07-10,18,28529.01,25489.99,29123.04,25359,702.0,39.89,40.67
2022-07-10,19,29108.97,26519.55,29118.31,26537,2500.0,142.06,144.84
2022-07-10,20,31239.37,27955.2,31239.41,27281,3750.0,213.08,217.26
2022-07-10,21,31801.73,27780.91,31801.73,26776,3750.0,213.08,217.26
2022-07-10,22,31036.77,28079.81,31036.77,26332,2735.03,155.41,158.46
2022-07-10,23,29912.99,27184.63,29912.99,25499,2749.99,156.26,159.33
2022-07-11,00,28977.5,26101.04,28977.5,29310,3700.0,210.24,214.37
2022-07-11,01,27469.9,24851.96,27469.9,28136,2999.99,170.47,173.81
2022-07-11,02,26369.52,23998.48,26369.52,27403,2500.0,142.06,144.84
2022-07-11,03,25360.26,23747.12,25360.26,27037,2500.0,142.06,144.84
2022-07-11,04,25188.58,22698.92,25188.58,26928,2100.01,119.33,121.67
2022-07-11,05,23733.43,21534.0,23733.44,26417,1514.63,86.06,87.75
2022-07-11,06,23006.91,20848.13,23092.65,26612,1345.41,76.45,77.95
2022-07-11,07,23313.65,21383.18,24402.25,28029,1300.01,73.87,75.32
2022-07-11,08,23804.18,22244.95,26378.69,30903,500.0,28.41,28.97
2022-07-11,09,24495.35,22739.21,28361.59,32637,750.0,42.62,43.45
2022-07-11,10,25396.66,23266.25,30243.94,33735,1345.41,76.45,77.95
2022-07-11,11,25685.56,23174.06,31109.52,34749,2010.01,114.21,116.45
2022-07-11,12,26149.23,23424.46,31791.99,34769,2100.01,119.33,121.67
2022-07-11,13,26475.14,23982.91,32032.55,35628,2500.0,142.06,144.84
2022-07-11,14,26377.75,24225.12,31558.4,36202,2500.01,142.06,144.84
2022-07-11,15,26983.45,25079.75,31445.17,36213,1460.91,83.01,84.64
2022-07-11,16,27755.66,25162.83,31141.5,36105,2494.99,141.77,144.55
2022-07-11,17,28876.51,26452.77,30912.63,35490,1879.99,106.82,108.92
2022-07-11,18,30380.74,27267.43,31015.04,35164,2724.0,154.78,157.82
2022-07-11,19,31458.93,28081.65,31468.51,35180,3750.0,213.08,217.26
2022-07-11,20,33092.74,29171.76,33092.78,36202,3750.0,213.08,217.26
2022-07-11,21,33526.35,29326.01,33526.35,36391,3750.0,213.08,217.26
2022-07-11,22,32617.69,29678.27,32617.69,35508,3700.0,210.24,214.37
2022-07-11,23,31670.68,28639.78,31670.68,34701,2500.0,142.06,144.84
2022-07-12,00,30234.95,27124.53,30234.95,30242,2966.55,168.57,171.87
2022-07-12,01,28586.87,25807.57,28586.87,28929,2500.0,142.06,144.84
2022-07-12,02,27267.57,24780.98,27267.57,28023,2100.0,119.33,121.67
2022-07-12,03,26802.23,24013.56,26802.23,27435,1500.0,85.23,86.91
2022-07-12,04,26100.69,23775.65,26100.69,27088,1100.01,62.5,63.73
2022-07-12,05,24606.59,21665.97,24606.6,26413,2254.7,128.12,130.63
2022-07-12,06,23966.17,21825.57,24048.34,26359,1335.88,75.91,77.4
2022-07-12,07,24144.04,22587.54,25275.29,27922,1335.87,75.91,77.4
2022-07-12,08,24560.61,23706.71,27242.95,31742,1300.0,73.87,75.32
2022-07-12,09,25470.57,24420.44,29514.24,34314,1000.0,56.82,57.94
2022-07-12,10,26197.57,24654.42,31230.88,35747,1499.99,85.23,86.91
2022-07-12,11,26900.7,25303.89,32501.75,36792,1202.01,68.3,69.64
2022-07-12,12,27241.5,25267.72,33056.41,36366,1335.88,75.91,77.4
2022-07-12,13,27617.95,25377.0,33352.46,37168,1335.88,75.91,77.4
2022-07-12,14,28147.82,25564.37,33459.61,37888,1455.13,82.68,84.31
2022-07-12,15,28301.61,25965.06,32862.45,37321,1335.88,75.91,77.4
2022-07-12,16,29247.32,26445.83,32716.16,37165,1482.84,84.26,85.91
2022-07-12,17,30478.34,27247.97,32553.22,36367,1999.94,113.64,115.87
2022-07-12,18,31782.64,28682.48,32418.76,35367,1000.0,56.82,57.94
2022-07-12,19,33162.52,29574.31,33171.97,35187,2000.0,113.64,115.87
2022-07-12,20,34627.55,31037.9,34627.59,36503,3389.99,192.63,196.41
2022-07-12,21,35012.54,31178.92,35012.54,36760,3700.0,210.24,214.37
2022-07-12,22,34082.05,31085.93,34082.05,35874,2500.0,142.06,144.84
2022-07-12,23,32869.19,30680.52,32869.19,34533,2487.0,141.32,144.09
2022-07-13,00,31847.37,29562.8,31847.37,30378,3019.33,171.56,174.93
2022-07-13,01,30320.75,28346.6,30320.75,29120,2449.15,139.17,141.9
2022-07-13,02,28836.07,27459.59,28836.07,28205,2245.01,127.57,130.07
2022-07-13,03,28105.52,26642.87,28105.52,27616,2750.0,156.26,159.33
2022-07-13,04,27591.65,26049.71,27591.65,27327,1999.99,113.64,115.87
2022-07-13,05,26564.4,24865.14,26564.41,26616,2010.01,114.21,116.45
2022-07-13,06,25912.03,24769.8,25992.68,26545,1025.0,58.24,59.39
2022-07-13,07,27035.65,25929.84,28145.26,27956,2250.0,127.85,130.36
2022-07-13,08,29741.75,29093.84,32370.4,31475,2500.0,142.06,144.84
2022-07-13,09,31376.04,30104.88,35349.77,33452,2500.0,142.06,144.84
2022-07-13,10,32371.14,30847.92,37430.08,34425,2499.99,142.05,144.84
2022-07-13,11,32669.42,31701.2,38341.62,35013,2499.99,142.05,144.84
2022-07-13,12,32693.97,30588.42,38589.46,34658,1452.04,82.51,84.13
2022-07-13,13,33409.2,31705.02,39171.33,35103,2250.0,127.85,130.36
2022-07-13,14,34391.59,32908.31,39713.67,35345,2410.68,136.98,139.67
2022-07-13,15,34711.53,33613.11,39252.24,35200,2249.99,127.85,130.36
2022-07-13,16,35700.54,34132.69,39146.34,35135,2400.0,136.37,139.05
2022-07-13,17,36218.43,34513.94,38274.61,34787,2341.99,133.08,135.69
2022-07-13,18,36613.28,34087.44,37240.82,34050,1850.0,105.12,107.18
2022-07-13,19,37252.18,34608.7,37261.39,34046,2437.91,138.53,141.25
2022-07-13,20,38664.84,35694.86,38664.89,35363,2999.99,170.47,173.81
2022-07-13,21,38851.39,35904.22,38851.39,35721,3389.99,192.63,196.41
2022-07-13,22,37810.97,34983.56,37810.97,34997,1850.0,105.12,107.18
2022-07-13,23,36533.54,33691.02,36533.54,33997,2341.98,133.08,135.69
2022-07-14,00,34824.73,32120.25,34824.73,32061,2850.01,161.94,165.12
2022-07-14,01,33218.41,30628.31,33218.41,31070,1995.0,113.36,115.58
2022-07-14,02,31451.5,29691.95,31451.5,30212,1400.0,79.55,81.11
2022-07-14,03,31076.89,28560.24,31076.89,29734,1995.0,113.36,115.58
2022-07-14,04,30649.09,27974.62,30649.09,29271,2000.0,113.64,115.87
2022-07-14,05,29365.61,26792.0,29365.62,28450,1466.06,83.3,84.94
2022-07-14,06,27428.0,26248.71,27506.9,28384,1250.0,71.03,72.42
2022-07-14,07,29389.19,27298.39,30498.24,29908,1300.01,73.87,75.32
2022-07-14,08,31689.32,30363.24,34337.99,33312,2380.0,135.24,137.89
2022-07-14,09,32861.6,31296.98,36881.45,35210,2400.01,136.37,139.05
2022-07-14,10,33247.96,31810.01,38331.67,36132,2209.99,125.58,128.04
2022-07-14,11,34117.63,32316.74,39823.62,36923,1874.9,106.54,108.63
2022-07-14,12,33486.44,31495.63,39434.62,36544,1459.88,82.95,84.58
2022-07-14,13,34380.74,31973.34,40225.68,37038,1474.99,83.81,85.46
2022-07-14,14,35040.41,32770.56,40464.98,37474,2010.01,114.21,116.45
2022-07-14,15,35430.0,32968.83,40090.81,37006,2099.67,119.31,121.65
2022-07-14,16,36346.5,33764.56,39877.09,36697,2499.99,142.05,144.84
2022-07-14,17,36955.87,34019.81,39046.27,36027,2499.99,142.05,144.84
2022-07-14,18,37480.76,34349.8,38113.58,35229,2499.98,142.05,144.84
2022-07-14,19,38106.25,34046.69,38115.46,35305,2010.01,114.21,116.45
2022-07-14,20,39395.5,35124.39,39395.54,36017,2499.99,142.05,144.84
2022-07-14,21,39358.08,35147.03,39358.08,36177,2699.99,153.42,156.43
2022-07-14,22,38591.02,34938.91,38591.02,35544,2490.0,141.49,144.26
2022-07-14,23,36964.72,34229.04,36964.72,34425,1999.7,113.63,115.86
2022-07-15,00,35199.97,31835.86,35199.97,36197,1499.99,85.86,86.25
2022-07-15,01,33483.06,30143.05,33483.06,34446,1275.66,73.02,73.35
2022-07-15,02,32103.41,29166.65,32103.41,33143,1799.99,103.04,103.5
2022-07-15,03,31289.96,27817.22,31289.96,32178,1400.01,80.14,80.5
2022-07-15,04,30540.46,27550.87,30540.46,31657,2100.01,120.21,120.75
2022-07-15,05,29337.01,25923.71,29337.02,30364,2124.99,121.64,122.19
2022-07-15,06,28635.7,25265.44,28711.95,29796,1249.99,71.55,71.87
2022-07-15,07,29058.8,26013.95,30176.61,31522,750.01,42.93,43.13
2022-07-15,08,30880.15,27651.57,33562.69,35460,750.0,42.93,43.13
2022-07-15,09,31865.98,28604.4,35915.43,38590,1275.66,73.02,73.35
2022-07-15,10,32908.8,28971.11,37988.83,40255,1500.0,85.86,86.25
2022-07-15,11,33449.38,29198.98,39173.64,41484,2288.89,131.02,131.61
2022-07-15,12,32744.31,29305.15,38754.0,40953,1000.0,57.24,57.5
2022-07-15,13,32859.38,29558.21,38801.95,41594,1000.01,57.24,57.5
2022-07-15,14,34438.14,30790.38,39944.69,42145,2010.01,115.06,115.58
2022-07-15,15,34409.94,31157.82,39122.67,41622,2010.01,115.06,115.58
2022-07-15,16,35454.71,31194.11,39012.87,40963,2314.64,132.5,133.09
2022-07-15,17,36260.02,32092.26,38374.21,39681,2010.0,115.06,115.58
2022-07-15,18,36329.46,32484.15,36970.92,38832,1600.01,91.59,92.0
2022-07-15,19,37883.51,32971.47,37892.46,38408,2490.01,142.54,143.18
2022-07-15,20,39054.18,33956.43,39054.22,39525,2787.21,159.55,160.26
2022-07-15,21,39197.88,34135.82,39197.88,39889,3000.0,171.73,172.5
2022-07-15,22,38246.67,33808.15,38246.67,38789,2499.99,143.11,143.75
2022-07-15,23,36871.56,33035.03,36871.56,37531,2490.0,142.54,143.18
2022-07-16,00,35226.82,32465.78,35226.82,36378,2499.99,142.88,143.2
2022-07-16,01,33668.65,30939.74,33668.65,34794,2150.01,122.87,123.15
2022-07-16,02,32339.38,29952.82,32339.38,33143,2494.98,142.59,142.91
2022-07-16,03,31372.05,28693.96,31372.05,31725,2500.0,142.88,143.2
2022-07-16,04,30732.1,28039.67,30732.1,31047,2494.99,142.59,142.91
2022-07-16,05,29411.19,26750.37,29411.2,29366,1500.01,85.73,85.92
2022-07-16,06,28594.74,25892.27,28668.75,28621,1400.0,80.01,80.19
2022-07-16,07,29285.72,26603.68,30390.21,29815,1466.26,83.8,83.99
2022-07-16,08,31464.7,28518.3,34130.91,33115,2499.99,142.88,143.2
2022-07-16,09,32585.41,29746.53,36623.58,35896,2499.99,142.88,143.2
2022-07-16,10,33512.75,30422.64,38565.32,37530,2494.99,142.59,142.91
2022-07-16,11,34063.44,30736.63,39741.53,38060,2210.0,126.3,126.59
2022-07-16,12,33617.84,30592.86,39572.41,37671,2210.0,126.3,126.59
2022-07-16,13,34346.83,31118.6,40244.78,37644,2490.01,142.3,142.63
2022-07-16,14,34996.45,31886.91,40481.64,37616,2494.99,142.59,142.91
2022-07-16,15,35172.0,32105.99,39855.14,37230,2010.0,114.87,115.13
2022-07-16,16,35972.7,32669.8,39525.07,36629,1750.0,100.01,100.24
2022-07-16,17,36665.59,33201.34,38786.04,36113,2490.01,142.3,142.63
2022-07-16,18,37672.27,33854.87,38316.58,36041,2494.98,142.59,142.91
2022-07-16,19,38447.38,34283.31,38456.3,36641,2609.26,149.12,149.46
2022-07-16,20,39694.48,35346.65,39694.52,37588,2999.99,171.45,171.84
2022-07-16,21,39906.79,35402.33,39906.79,37992,3350.0,191.45,191.89
2022-07-16,22,38767.58,35045.84,38767.58,37002,2494.98,142.59,142.91
2022-07-16,23,37277.66,33966.6,37277.66,35517,2054.98,117.44,117.71
2022-07-17,00,35610.37,32353.83,35610.37,33962,2494.98,142.59,142.91
2022-07-17,01,34015.72,30813.89,34015.72,32397,2490.01,142.3,142.63
2022-07-17,02,32654.15,29401.45,32654.15,31023,2499.99,142.88,143.2
2022-07-17,03,31555.47,28505.89,31555.47,29750,2494.99,142.59,142.91
2022-07-17,04,30999.22,27898.53,30999.22,28921,2000.0,114.3,114.56
2022-07-17,05,29459.71,26446.86,29459.71,27531,2160.0,123.44,123.72
2022-07-17,06,28464.97,25596.01,28537.72,26725,2000.0,114.3,114.56
2022-07-17,07,28548.02,25909.72,29658.05,27194,2000.0,114.3,114.56
2022-07-17,08,28965.72,26415.01,31654.02,29243,2210.0,126.3,126.59
2022-07-17,09,29819.27,27123.76,33893.55,31361,1750.0,100.01,100.24
2022-07-17,10,30701.68,28006.78,35742.02,33075,1500.0,85.73,85.92
2022-07-17,11,31315.22,28489.05,36977.51,34131,1275.53,72.9,73.06
2022-07-17,12,31327.68,28536.44,37258.88,34191,1275.53,72.9,73.06
2022-07-17,13,32225.67,29159.55,38077.82,34732,1324.67,75.71,75.88
2022-07-17,14,32503.67,30075.49,37920.49,35049,1275.52,72.9,73.06
2022-07-17,15,33029.18,30913.16,37662.62,34859,1700.01,97.16,97.38
2022-07-17,16,33819.42,31221.64,37316.64,34373,1890.99,108.07,108.32
2022-07-17,17,34878.0,31738.36,36955.03,33958,1729.99,98.87,99.09
2022-07-17,18,36376.12,32727.02,37005.18,33919,2150.01,122.87,123.15
2022-07-17,19,37390.03,33182.91,37398.64,34680,2300.01,131.45,131.74
2022-07-17,20,38951.24,34197.05,38951.27,36071,2999.99,171.45,171.84
2022-07-17,21,39269.26,33999.66,39269.26,36724,3000.99,171.51,171.9
2022-07-17,22,38549.19,33752.2,38549.19,35851,2499.99,142.88,143.2
2022-07-17,23,37443.22,33227.25,37443.22,34445,2011.99,114.99,115.25
2022-07-18,00,36048.2,32495.94,36048.2,36155,2699.99,154.31,154.66
2022-07-18,01,34562.29,31097.93,34562.29,34640,2499.99,142.88,143.2
2022-07-18,02,33132.34,29759.04,33132.34,33402,1750.0,100.01,100.24
2022-07-18,03,32262.63,28656.65,32262.63,32510,2300.99,131.5,131.8
2022-07-18,04,31876.57,28117.11,31876.57,32135,1750.0,100.01,100.24
2022-07-18,05,30641.18,27377.54,30641.18,30791,1999.99,114.3,114.56
2022-07-18,06,30392.71,27301.96,30462.94,30170,1200.01,68.58,68.74
2022-07-18,07,32420.45,29000.79,33499.84,31971,1849.99,105.73,105.97
2022-07-18,08,37725.4,33145.4,40351.54,35950,2991.24,170.95,171.34
2022-07-18,09,40101.41,35619.93,44080.29,39360,2750.0,157.16,157.52
2022-07-18,10,40943.24,36885.02,45821.91,42113,2459.3,140.55,140.87
2022-07-18,11,41613.13,37474.94,47040.61,43628,2749.99,157.16,157.52
2022-07-18,12,40468.75,36984.69,46146.74,43909,1475.66,84.33,84.53
2022-07-18,13,41702.98,37033.88,47296.93,44434,1879.99,107.44,107.69
2022-07-18,14,42864.56,38239.43,48066.1,44568,2500.0,142.88,143.2
2022-07-18,15,43087.2,38748.25,47546.79,44007,2749.97,157.16,157.52
2022-07-18,16,43812.23,38794.64,47182.45,43484,2841.52,162.39,162.76
2022-07-18,17,43510.66,38982.41,45528.33,42562,2749.97,157.16,157.52
2022-07-18,18,42525.38,38797.37,43147.92,41787,2749.97,157.16,157.52
2022-07-18,19,42635.81,38741.18,42644.3,41552,2749.98,157.16,157.52
2022-07-18,20,44017.86,39733.01,44017.89,42455,2749.98,157.16,157.52
2022-07-18,21,44009.17,39775.82,44009.17,42355,2799.57,160.0,160.36
2022-07-18,22,42989.92,39099.71,42989.92,40940,2494.99,142.59,142.91
2022-07-18,23,41649.84,37526.74,41649.84,39005,1750.01,100.01,100.24
2022-07-19,00,39535.39,35998.97,39535.39,38434,2436.78,139.26,139.58
2022-07-19,01,37750.65,34738.14,37750.65,36855,2444.01,139.68,139.99
2022-07-19,02,36406.62,33071.06,36406.62,35504,1850.01,105.73,105.97
2022-07-19,03,35579.32,32042.53,35579.32,34828,2500.0,142.88,143.2
2022-07-19,04,34908.11,31371.98,34908.11,34479,2639.98,150.88,151.22
2022-07-19,05,33833.89,30600.27,33833.89,33213,1500.01,85.73,85.92
2022-07-19,06,33245.79,30311.5,33313.64,33013,1500.0,85.73,85.92
2022-07-19,07,34500.2,31733.54,35571.15,35750,2160.0,123.44,123.72
2022-07-19,08,39234.79,35535.29,41866.27,41297,1862.99,106.47,106.71
2022-07-19,09,41129.26,37210.91,45142.29,44933,2500.0,142.88,143.2
2022-07-19,10,40963.32,37749.34,45950.83,46873,2639.99,150.88,151.22
2022-07-19,11,41569.65,38262.77,47195.6,48096,2749.99,157.16,157.52
2022-07-19,12,40050.18,37623.36,45954.1,48208,2362.64,135.03,135.33
2022-07-19,13,41238.82,38255.72,47056.16,48800,2639.98,150.88,151.22
2022-07-19,14,42640.73,39542.45,48012.28,48975,2999.98,171.45,171.84
2022-07-19,15,43041.14,39642.19,47652.26,48603,2999.98,171.45,171.84
2022-07-19,16,43543.22,40044.0,47037.22,48286,2639.99,150.88,151.22
2022-07-19,17,43658.1,40470.68,45730.13,47507,2639.99,150.88,151.22
2022-07-19,18,42768.95,39906.71,43393.97,46470,2404.51,137.42,137.73
2022-07-19,19,42759.93,39896.15,42768.19,46130,2505.79,143.21,143.53
2022-07-19,20,43799.05,40913.6,43799.08,46942,2639.99,150.88,151.22
2022-07-19,21,44039.06,41064.22,44039.06,46731,2999.98,171.45,171.84
2022-07-19,22,43096.21,40103.45,43096.21,45558,2544.15,145.4,145.73
2022-07-19,23,41520.64,38518.66,41520.64,43862,2150.0,122.87,123.15
2022-07-20,00,39946.62,36127.22,39946.62,39958,2646.99,149.48,151.57
2022-07-20,01,38250.5,34351.49,38250.5,38131,2500.0,141.18,143.16
2022-07-20,02,36846.23,33073.39,36846.23,36462,1750.01,98.82,100.21
2022-07-20,03,35933.11,31967.05,35933.11,35494,1500.0,84.71,85.89
2022-07-20,04,35187.75,31226.28,35187.75,34953,1500.01,84.71,85.89
2022-07-20,05,34220.95,30343.91,34220.95,33535,1914.64,108.12,109.64
2022-07-20,06,33680.49,30043.08,33747.86,33205,1950.0,110.12,111.66
2022-07-20,07,35193.56,31696.16,36283.66,36096,1750.0,98.82,100.21
2022-07-20,08,39274.46,35466.52,41947.66,42399,2981.78,168.38,170.74
2022-07-20,09,40990.89,37264.28,45056.85,45984,2646.99,149.48,151.57
2022-07-20,10,41603.32,37780.41,46675.65,47614,2646.98,149.48,151.57
2022-07-20,11,41936.04,38455.69,47655.45,48496,2646.98,149.48,151.57
2022-07-20,12,40784.83,37180.47,46790.43,48376,1900.01,107.29,108.8
2022-07-20,13,41616.95,38109.29,47567.17,48836,2500.0,141.18,143.16
2022-07-20,14,42872.19,39286.13,48379.74,48963,2900.01,163.77,166.06
2022-07-20,15,43138.17,39704.67,47836.32,48577,2700.0,152.47,154.61
2022-07-20,16,43642.56,39911.74,47183.49,48217,2999.98,169.41,171.79
2022-07-20,17,44070.44,40252.57,46158.74,47349,2999.98,169.41,171.79
2022-07-20,18,43455.34,39682.96,44081.07,46154,2999.99,169.41,171.79
2022-07-20,19,43604.31,39960.5,43612.42,45669,3399.99,192.0,194.69
2022-07-20,20,44719.47,41032.2,44719.5,46244,3300.99,186.41,189.02
2022-07-20,21,44593.54,40914.38,44593.54,45928,3750.0,211.77,214.73
2022-07-20,22,43664.77,40233.48,43664.77,44837,2978.11,168.18,170.53
2022-07-20,23,42337.74,38946.23,42337.74,43274,2646.98,149.48,151.57
2022-07-21,00,40552.98,36852.39,40552.98,39412,2499.99,139.23,142.51
2022-07-21,01,38684.14,35005.42,38684.14,37614,2100.0,116.95,119.71
2022-07-21,02,37349.29,33749.05,37349.29,36020,2445.99,136.22,139.43
2022-07-21,03,36243.21,32786.49,36243.21,35294,2500.0,139.23,142.51
2022-07-21,04,35703.41,32275.3,35703.41,34703,2500.01,139.23,142.51
2022-07-21,05,34597.54,31197.63,34597.54,33491,1750.0,97.46,99.76
2022-07-21,06,34050.94,30817.77,34117.04,32595,2404.96,133.94,137.09
2022-07-21,07,35498.72,31969.61,36586.72,35222,1501.01,83.59,85.56
2022-07-21,08,39665.23,35943.02,42347.67,41999,3350.0,186.57,190.96
2022-07-21,09,41202.17,37596.02,45292.82,46198,3500.98,194.98,199.57
2022-07-21,10,41171.78,38193.64,46284.45,47612,2999.99,167.08,171.01
2022-07-21,11,41720.7,38460.2,47498.88,48759,2749.99,153.15,156.76
2022-07-21,12,40226.31,37498.29,46305.11,47877,2380.01,132.55,135.67
2022-07-21,13,41518.49,38465.24,47531.63,48720,2500.01,139.23,142.51
2022-07-21,14,43083.96,40130.51,48668.23,49190,2646.99,147.42,150.89
2022-07-21,15,43387.12,39983.94,48173.87,48713,2646.99,147.42,150.89
2022-07-21,16,44050.62,40219.39,47663.85,48118,2999.99,167.08,171.01
2022-07-21,17,44241.91,40472.66,46377.88,46594,2889.01,160.89,164.69
2022-07-21,18,43581.22,40087.48,44219.96,44012,2682.21,149.38,152.9
2022-07-21,19,43695.99,39942.71,43703.76,43217,2889.01,160.89,164.69
2022-07-21,20,45010.07,40948.31,45010.1,44241,2999.99,167.08,171.01
2022-07-21,21,45086.03,40982.39,45086.03,44128,3358.06,187.02,191.42
2022-07-21,22,43904.04,40003.24,43904.04,42871,2998.84,167.01,170.95
2022-07-21,23,42530.89,38617.76,42530.89,41113,2646.99,147.42,150.89
2022-07-22,00,40683.37,37170.35,40683.37,41164,2500.0,139.24,142.36
2022-07-22,01,39223.69,35499.63,39223.69,39118,2445.99,136.23,139.29
2022-07-22,02,37739.01,33754.73,37739.01,37294,1900.0,105.82,108.2
2022-07-22,03,36225.51,32832.13,36225.51,36291,1750.01,97.47,99.66
2022-07-22,04,35731.49,32155.96,35731.49,35464,2445.98,136.23,139.29
2022-07-22,05,34459.18,30699.04,34459.18,34067,1950.0,108.61,111.04
2022-07-22,06,33856.02,30440.75,33920.28,33222,2354.91,131.16,134.1
2022-07-22,07,35376.71,32180.68,36464.94,35827,1998.0,111.28,113.78
2022-07-22,08,39232.88,35582.87,41926.2,42269,2999.98,167.08,170.84
2022-07-22,09,40867.83,37192.17,44973.93,45270,3429.4,191.0,195.29
2022-07-22,10,41333.77,37528.25,46494.42,46633,2996.21,166.87,170.62
2022-07-22,11,41930.88,38209.98,47754.88,47492,2999.5,167.06,170.81
2022-07-22,12,40017.11,36857.81,46133.21,46369,2386.43,132.91,135.9
2022-07-22,13,39851.61,36998.21,45908.2,46701,2399.09,133.62,136.62
2022-07-22,14,42081.29,38901.65,47715.87,47810,2993.7,166.73,170.48
2022-07-22,15,42962.6,39426.77,47782.67,47170,2999.98,167.08,170.84
2022-07-22,16,44007.9,39776.34,47648.23,46640,2999.98,167.08,170.84
2022-07-22,17,44153.76,40004.27,46302.64,45503,2999.72,167.07,170.82
